,train_image_id_count,question_count,answer_count
551,309241,how many giraffes walking towards a shady barn,three
552,518245,how many elephants are pushing the log with their noses,two
553,267540,how many different bowls with different fruits and vegetables and cheese and crackers,four
554,417143,how many men are seen talking in the bar with wine bottles on it,two
555,370252,how many elephants playing with each other during a sunny day,two
556,5994,how many signs is showing different addresses for the same street name,four
557,14686,how many giraffe stand around the pole eating hay,five
558,286061,how many people on top of a mountain is wearing skis,two
559,333461,how many snow boarders posing with their snow boards,six
560,270938,how many zebras is confronting each other in a field with other zebras,two
561,557291,how many photos of a man in a wetsuit surfing in the arctic,two
562,69231,how many cats are laying on the comfortable bed,two
563,369094,how many zebra grazing on green grass inside a wooden fence,one
564,575703,how many cows standing in a grass field with trees,three
565,574211,how many men is sitting backwards on a bench outdoors,four
566,202328,how many soccer players are on the field while one player kicks a ball,three
567,202827,how many bears are there that can be seen in the woods,two
568,156406,how many people on a recreational tennis court playing tennis,three
569,250241,how many white-blue jets are in the coordinated flight,six
570,457169,how many men is carrying luggage up a covered walkway,two
571,533293,how many ties laid out on a table held down by a carton of a dozen eggs with a pair of scissors and spool of thread,five
572,229236,how many kids sharing white laptops in school,four
573,189404,how many zebras eat from the food trough together,two
574,437510,how many giraffes is eating together on an open field,four
575,428518,how many boys are there playing a game in the yard,two
576,216932,how many children is holding remote controllers sitting on the floor,three
577,13568,how many different glasses of wine are placed on a paper that labels them,five
578,293289,how many brown dogs is sitting on the outside of a bus,two
579,129205,"how many score is this woman , an avid video game player , excited to have scored of 205",one
580,145912,how many sheep does the black and white dog herd,three
581,246044,how many woman on the grassy area about to catch a frisbee,two
582,60953,how many small planes emitting smoke in the sky,three
583,190219,how many elephant is enjoying the water from the waterfall and the other elephant is enjoying standing in the water,one
584,33649,how many horse lays down while another one stands nearby on a sandy beach by the ocean,one
585,254714,how many photos are there showing various parts of a building,three
586,108200,"how many sheep graze in the mountainous , grassy region",three
587,327628,how many different street signs does the intersection feature,five
588,402041,how many females riding elephants inside of a circus,three
589,187784,how many man standing on a small boat as another man rows,one
590,444893,how many small birds is sitting together on a ledge,two
591,320947,how many different surf kites a hill and a blue sky,three
592,190551,how many giraffes is walking through tall grasses and trees outside,two
593,64933,how many photos of a lady in different poses with a tennis racket,four
594,512561,how many men are sitting down while holding video game steering wheels,four
